Channel,Energy (keV),Counts
12537,5063.125925,0
12538,5063.52954,0
12539,5063.933155,0
12540,5064.33677,0
12541,5064.740385,0
12542,5065.144,0
12543,5065.547615,0
12544,5065.95123,0
12545,5066.354845,0
12546,5066.75846,0
12547,5067.162075,0
12548,5067.56569,0
12549,5067.969305,0
12550,5068.37292,0
12551,5068.776535,0
12552,5069.18015,0
12553,5069.583765,0
12554,5069.98738,0
12555,5070.390995,0
12556,5070.79461,0
12557,5071.198225,0
12558,5071.60184,0
12559,5072.005455,0
12560,5072.40907,0
12561,5072.812685,0
12562,5073.2163,0
12563,5073.619915,0
12564,5074.02353,0
12565,5074.427145,0
12566,5074.83076,0
12567,5075.234375,0
12568,5075.63799,0
12569,5076.041605,0
12570,5076.44522,0
12571,5076.848835,0
12572,5077.25245,0
12573,5077.656065,0
12574,5078.05968,0
12575,5078.463295,0
12576,5078.86691,0
12577,5079.270525,0
12578,5079.67414,0
12579,5080.077755,0
12580,5080.48137,0
12581,5080.884985,0
12582,5081.2886,0
12583,5081.692215,0
12584,5082.09583,0
12585,5082.499445,0
12586,5082.90306,0
12587,5083.306675,0
12588,5083.71029,0
12589,5084.113905,0
12590,5084.51752,0
12591,5084.921135,0
12592,5085.32475,0
12593,5085.728365,0
12594,5086.13198,0
12595,5086.535595,0
12596,5086.93921,0
12597,5087.342825,0
12598,5087.74644,0
12599,5088.150055,0
12600,5088.55367,0
12601,5088.957285,0
12602,5089.3609,0
12603,5089.764515,0
12604,5090.16813,0
12605,5090.571745,0
12606,5090.97536,0
12607,5091.378975,0
12608,5091.78259,0
12609,5092.186205,0
12610,5092.58982,0
12611,5092.993435,0
12612,5093.39705,0
12613,5093.800665,0
12614,5094.20428,0
12615,5094.607895,0
12616,5095.01151,0
12617,5095.415125,0
12618,5095.81874,0
12619,5096.222355,0
12620,5096.62597,0
12621,5097.029585,0
12622,5097.4332,0
12623,5097.836815,0
12624,5098.24043,0
12625,5098.644045,0
12626,5099.04766,0
12627,5099.451275,0
12628,5099.85489,0
12629,5100.258505,0
12630,5100.66212,0
12631,5101.065735,0
12632,5101.46935,0
12633,5101.872965,0
12634,5102.27658,0
12635,5102.680195,0
12636,5103.08381,0
12637,5103.487425,0
12638,5103.89104,0
12639,5104.294655,0
12640,5104.69827,0
12641,5105.101885,0
12642,5105.5055,0
12643,5105.909115,0
12644,5106.31273,0
12645,5106.716345,0
12646,5107.11996,0
12647,5107.523575,0
12648,5107.92719,0
12649,5108.330805,0
12650,5108.73442,0
12651,5109.138035,0
12652,5109.54165,0
12653,5109.945265,0
12654,5110.34888,0
12655,5110.752495,0
12656,5111.15611,0
12657,5111.559725,0
12658,5111.96334,0
12659,5112.366955,0
12660,5112.77057,0
12661,5113.174185,0
12662,5113.5778,0
12663,5113.981415,0
12664,5114.38503,0
12665,5114.788645,0
12666,5115.19226,0
12667,5115.595875,0
12668,5115.99949,0
12669,5116.403105,0
12670,5116.80672,0
12671,5117.210335,0
12672,5117.61395,0
12673,5118.017565,0
12674,5118.42118,0
12675,5118.824795,0
12676,5119.22841,0
12677,5119.632025,0
12678,5120.03564,0
12679,5120.439255,0
12680,5120.84287,0
12681,5121.246485,0
12682,5121.6501,0
12683,5122.053715,0
12684,5122.45733,0
12685,5122.860945,0
12686,5123.26456,0
12687,5123.668175,0
12688,5124.07179,0
12689,5124.475405,0
12690,5124.87902,0
12691,5125.282635,0
12692,5125.68625,0
12693,5126.089865,0
12694,5126.49348,0
12695,5126.897095,0
12696,5127.30071,0
12697,5127.704325,0
12698,5128.10794,0
12699,5128.511555,0
12700,5128.91517,0
12701,5129.318785,0
12702,5129.7224,0
12703,5130.126015,0
12704,5130.52963,0
12705,5130.933245,0
12706,5131.33686,0
12707,5131.740475,0
12708,5132.14409,0
12709,5132.547705,0
12710,5132.95132,0
12711,5133.354935,0
12712,5133.75855,0
12713,5134.162165,0
12714,5134.56578,0
12715,5134.969395,0
12716,5135.37301,0
12717,5135.776625,0
12718,5136.18024,0
12719,5136.583855,0
12720,5136.98747,0
12721,5137.391085,0
12722,5137.7947,0
12723,5138.198315,0
12724,5138.60193,0
12725,5139.005545,0
12726,5139.40916,0
12727,5139.812775,0
12728,5140.21639,0
12729,5140.620005,0
12730,5141.02362,0
12731,5141.427235,0
12732,5141.83085,0
12733,5142.234465,0
12734,5142.63808,0
12735,5143.041695,0
12736,5143.44531,0
12737,5143.848925,0
12738,5144.25254,0
12739,5144.656155,0
12740,5145.05977,0
12741,5145.463385,0
12742,5145.867,0
12743,5146.270615,0
12744,5146.67423,0
12745,5147.077845,0
12746,5147.48146,0
12747,5147.885075,0
12748,5148.28869,0
12749,5148.692305,0
12750,5149.09592,0
12751,5149.499535,0
12752,5149.90315,0
12753,5150.306765,0
12754,5150.71038,0
12755,5151.113995,0
12756,5151.51761,0
12757,5151.921225,0
12758,5152.32484,0
12759,5152.728455,0
12760,5153.13207,0
12761,5153.535685,0
12762,5153.9393,0
12763,5154.342915,0
12764,5154.74653,0
12765,5155.150145,0
12766,5155.55376,0
12767,5155.957375,0
12768,5156.36099,0
12769,5156.764605,0
12770,5157.16822,0
12771,5157.571835,0
12772,5157.97545,0
12773,5158.379065,0
12774,5158.78268,0
12775,5159.186295,0
12776,5159.58991,0
12777,5159.993525,0
12778,5160.39714,0
12779,5160.800755,0
12780,5161.20437,0
12781,5161.607985,0
12782,5162.0116,0
12783,5162.415215,0
12784,5162.81883,0
12785,5163.222445,0
12786,5163.62606,0
12787,5164.029675,0
12788,5164.43329,0
12789,5164.836905,0
12790,5165.24052,0
12791,5165.644135,0
12792,5166.04775,0
12793,5166.451365,0
12794,5166.85498,0
12795,5167.258595,0
12796,5167.66221,0
12797,5168.065825,0
12798,5168.46944,0
12799,5168.873055,0
12800,5169.27667,0
12801,5169.680285,0
12802,5170.0839,0
12803,5170.487515,0
12804,5170.89113,0
12805,5171.294745,0
12806,5171.69836,0
12807,5172.101975,0
12808,5172.50559,0
12809,5172.909205,0
12810,5173.31282,0
12811,5173.716435,0
12812,5174.12005,0
12813,5174.523665,0
12814,5174.92728,0
12815,5175.330895,0
12816,5175.73451,0
12817,5176.138125,0
12818,5176.54174,0
12819,5176.945355,0
12820,5177.34897,0
12821,5177.752585,0
12822,5178.1562,0
12823,5178.559815,0
12824,5178.96343,0
12825,5179.367045,0
12826,5179.77066,0
12827,5180.174275,0
12828,5180.57789,0
12829,5180.981505,0
12830,5181.38512,0
12831,5181.788735,0
12832,5182.19235,0
12833,5182.595965,0
12834,5182.99958,0
12835,5183.403195,0
12836,5183.80681,0
12837,5184.210425,0
12838,5184.61404,0
12839,5185.017655,0
12840,5185.42127,0
12841,5185.824885,0
12842,5186.2285,0
12843,5186.632115,0
12844,5187.03573,0
12845,5187.439345,0
12846,5187.84296,0
12847,5188.246575,0
12848,5188.65019,0
12849,5189.053805,0
12850,5189.45742,0
12851,5189.861035,0
12852,5190.26465,0
12853,5190.668265,0
12854,5191.07188,0
12855,5191.475495,0
12856,5191.87911,0
12857,5192.282725,0
12858,5192.68634,0
12859,5193.089955,0
12860,5193.49357,0
12861,5193.897185,0
12862,5194.3008,0
12863,5194.704415,0
12864,5195.10803,0
12865,5195.511645,0
12866,5195.91526,0
12867,5196.318875,0
12868,5196.72249,0
12869,5197.126105,0
12870,5197.52972,0
12871,5197.933335,0
12872,5198.33695,0
12873,5198.740565,0
12874,5199.14418,0
12875,5199.547795,0
12876,5199.95141,0
12877,5200.355025,0
12878,5200.75864,0
12879,5201.162255,0
12880,5201.56587,0
12881,5201.969485,0
12882,5202.3731,0
12883,5202.776715,0
12884,5203.18033,0
12885,5203.583945,0
12886,5203.98756,0
12887,5204.391175,0
12888,5204.79479,0
12889,5205.198405,0
12890,5205.60202,0
12891,5206.005635,0
12892,5206.40925,0
12893,5206.812865,0
12894,5207.21648,0
12895,5207.620095,0
12896,5208.02371,0
12897,5208.427325,0
12898,5208.83094,0
12899,5209.234555,0
12900,5209.63817,0
12901,5210.041785,0
12902,5210.4454,0
12903,5210.849015,0
12904,5211.25263,0
12905,5211.656245,0
12906,5212.05986,0
12907,5212.463475,0
12908,5212.86709,0
12909,5213.270705,0
12910,5213.67432,0
12911,5214.077935,0
12912,5214.48155,0
12913,5214.885165,0
12914,5215.28878,0
12915,5215.692395,0
12916,5216.09601,0
12917,5216.499625,0
12918,5216.90324,0
12919,5217.306855,0
12920,5217.71047,0
12921,5218.114085,0
12922,5218.5177,0
12923,5218.921315,0
12924,5219.32493,0
12925,5219.728545,0
12926,5220.13216,0
12927,5220.535775,0
12928,5220.93939,0
12929,5221.343005,0
12930,5221.74662,0
12931,5222.150235,0
12932,5222.55385,0
12933,5222.957465,0
12934,5223.36108,0
12935,5223.764695,0
12936,5224.16831,0
12937,5224.571925,0
12938,5224.97554,0
12939,5225.379155,0
12940,5225.78277,0
12941,5226.186385,0
12942,5226.59,0
12943,5226.993615,0
12944,5227.39723,0
12945,5227.800845,0
12946,5228.20446,0
12947,5228.608075,0
12948,5229.01169,0
12949,5229.415305,0
12950,5229.81892,0
12951,5230.222535,0
12952,5230.62615,0
12953,5231.029765,0
12954,5231.43338,0
12955,5231.836995,0
12956,5232.24061,0
12957,5232.644225,0
12958,5233.04784,0
12959,5233.451455,0
12960,5233.85507,0
12961,5234.258685,0
12962,5234.6623,0
12963,5235.065915,0
12964,5235.46953,0
12965,5235.873145,0
12966,5236.27676,0
12967,5236.680375,0
12968,5237.08399,0
12969,5237.487605,0
12970,5237.89122,0
12971,5238.294835,0
12972,5238.69845,0
12973,5239.102065,0
12974,5239.50568,0
12975,5239.909295,0
12976,5240.31291,0
12977,5240.716525,0
12978,5241.12014,0
12979,5241.523755,0
12980,5241.92737,0
12981,5242.330985,0
12982,5242.7346,0
12983,5243.138215,0
12984,5243.54183,0
12985,5243.945445,0
12986,5244.34906,0
12987,5244.752675,0
12988,5245.15629,0
12989,5245.559905,0
12990,5245.96352,0
12991,5246.367135,0
12992,5246.77075,0
12993,5247.174365,0
12994,5247.57798,0
12995,5247.981595,1
12996,5248.38521,0
12997,5248.788825,0
12998,5249.19244,0
12999,5249.596055,0
13000,5249.99967,0
13001,5250.403285,0
13002,5250.8069,0
13003,5251.210515,0
13004,5251.61413,0
13005,5252.017745,0
13006,5252.42136,0
13007,5252.824975,0
13008,5253.22859,0
13009,5253.632205,0
13010,5254.03582,0
13011,5254.439435,0
13012,5254.84305,0
13013,5255.246665,0
13014,5255.65028,0
13015,5256.053895,0
13016,5256.45751,0
13017,5256.861125,0
13018,5257.26474,0
13019,5257.668355,0
13020,5258.07197,0
13021,5258.475585,0
13022,5258.8792,0
13023,5259.282815,0
13024,5259.68643,0
13025,5260.090045,0
13026,5260.49366,0
13027,5260.897275,0
13028,5261.30089,0
13029,5261.704505,0
13030,5262.10812,0
13031,5262.511735,0
13032,5262.91535,0
13033,5263.318965,0
13034,5263.72258,0
13035,5264.126195,0
13036,5264.52981,0
13037,5264.933425,0
13038,5265.33704,0
13039,5265.740655,0
13040,5266.14427,0
13041,5266.547885,0
13042,5266.9515,0
13043,5267.355115,0
13044,5267.75873,0
13045,5268.162345,0
13046,5268.56596,0
13047,5268.969575,0
13048,5269.37319,1
13049,5269.776805,0
13050,5270.18042,0
13051,5270.584035,0
13052,5270.98765,0
13053,5271.391265,0
13054,5271.79488,0
13055,5272.198495,0
13056,5272.60211,0
13057,5273.005725,0
13058,5273.40934,0
13059,5273.812955,0
13060,5274.21657,0
13061,5274.620185,0
13062,5275.0238,0
13063,5275.427415,0
13064,5275.83103,0
13065,5276.234645,0
13066,5276.63826,0
13067,5277.041875,0
13068,5277.44549,0
13069,5277.849105,0
13070,5278.25272,0
13071,5278.656335,0
13072,5279.05995,0
13073,5279.463565,0
13074,5279.86718,0
13075,5280.270795,0
13076,5280.67441,0
13077,5281.078025,0
13078,5281.48164,0
13079,5281.885255,0
13080,5282.28887,0
13081,5282.692485,0
13082,5283.0961,0
13083,5283.499715,0
13084,5283.90333,0
13085,5284.306945,0
13086,5284.71056,0
13087,5285.114175,0
13088,5285.51779,0
13089,5285.921405,0
13090,5286.32502,0
13091,5286.728635,0
13092,5287.13225,0
13093,5287.535865,0
13094,5287.93948,0
13095,5288.343095,0
13096,5288.74671,0
13097,5289.150325,0
13098,5289.55394,0
13099,5289.957555,0
13100,5290.36117,0
13101,5290.764785,0
13102,5291.1684,0
13103,5291.572015,0
13104,5291.97563,0
13105,5292.379245,0
13106,5292.78286,0
13107,5293.186475,0
13108,5293.59009,0
13109,5293.993705,0
13110,5294.39732,0
13111,5294.800935,0
13112,5295.20455,0
13113,5295.608165,0
13114,5296.01178,0
13115,5296.415395,0
13116,5296.81901,0
13117,5297.222625,0
13118,5297.62624,0
13119,5298.029855,0
13120,5298.43347,0
13121,5298.837085,0
13122,5299.2407,0
13123,5299.644315,0
13124,5300.04793,0
13125,5300.451545,0
13126,5300.85516,0
13127,5301.258775,0
13128,5301.66239,0
13129,5302.066005,0
13130,5302.46962,0
13131,5302.873235,0
13132,5303.27685,0
13133,5303.680465,0
13134,5304.08408,0
13135,5304.487695,0
13136,5304.89131,0
13137,5305.294925,0
13138,5305.69854,0
13139,5306.102155,0
13140,5306.50577,0
13141,5306.909385,0
13142,5307.313,0
13143,5307.716615,0
13144,5308.12023,0
13145,5308.523845,0
13146,5308.92746,0
13147,5309.331075,0
13148,5309.73469,0
13149,5310.138305,0
13150,5310.54192,0
13151,5310.945535,0
13152,5311.34915,0
13153,5311.752765,0
13154,5312.15638,0
13155,5312.559995,0
13156,5312.96361,0
13157,5313.367225,0
13158,5313.77084,0
13159,5314.174455,0
13160,5314.57807,0
13161,5314.981685,0
13162,5315.3853,0
13163,5315.788915,0
13164,5316.19253,0
13165,5316.596145,0
13166,5316.99976,0
13167,5317.403375,0
13168,5317.80699,0
13169,5318.210605,0
13170,5318.61422,0
13171,5319.017835,0
13172,5319.42145,0
13173,5319.825065,1
13174,5320.22868,0
13175,5320.632295,0
13176,5321.03591,0
13177,5321.439525,0
13178,5321.84314,0
13179,5322.246755,0
13180,5322.65037,0
13181,5323.053985,0
13182,5323.4576,0
13183,5323.861215,0
13184,5324.26483,0
13185,5324.668445,0
13186,5325.07206,0
13187,5325.475675,0
13188,5325.87929,0
13189,5326.282905,0
13190,5326.68652,0
13191,5327.090135,0
13192,5327.49375,0
13193,5327.897365,0
13194,5328.30098,0
13195,5328.704595,0
13196,5329.10821,0
13197,5329.511825,0
13198,5329.91544,0
13199,5330.319055,0
13200,5330.72267,0
13201,5331.126285,0
13202,5331.5299,0
13203,5331.933515,0
13204,5332.33713,0
13205,5332.740745,0
13206,5333.14436,0
13207,5333.547975,0
13208,5333.95159,0
13209,5334.355205,0
13210,5334.75882,0
13211,5335.162435,0
13212,5335.56605,0
13213,5335.969665,0
13214,5336.37328,0
13215,5336.776895,0
13216,5337.18051,0
13217,5337.584125,0
13218,5337.98774,0
13219,5338.391355,0
13220,5338.79497,0
13221,5339.198585,0
13222,5339.6022,0
13223,5340.005815,0
13224,5340.40943,0
13225,5340.813045,0
13226,5341.21666,0
13227,5341.620275,0
13228,5342.02389,0
13229,5342.427505,0
13230,5342.83112,0
13231,5343.234735,0
13232,5343.63835,0
13233,5344.041965,0
13234,5344.44558,0
13235,5344.849195,0
13236,5345.25281,0
13237,5345.656425,0
13238,5346.06004,0
13239,5346.463655,0
13240,5346.86727,0
13241,5347.270885,0
13242,5347.6745,0
13243,5348.078115,0
13244,5348.48173,0
13245,5348.885345,0
13246,5349.28896,0
13247,5349.692575,0
13248,5350.09619,0
13249,5350.499805,0
13250,5350.90342,0
13251,5351.307035,0
13252,5351.71065,0
13253,5352.114265,0
13254,5352.51788,0
13255,5352.921495,0
13256,5353.32511,1
13257,5353.728725,0
13258,5354.13234,0
13259,5354.535955,0
13260,5354.93957,0
13261,5355.343185,0
13262,5355.7468,0
13263,5356.150415,0
13264,5356.55403,0
13265,5356.957645,0
13266,5357.36126,0
13267,5357.764875,0
13268,5358.16849,0
13269,5358.572105,0
13270,5358.97572,0
13271,5359.379335,0
13272,5359.78295,0
13273,5360.186565,0
13274,5360.59018,0
13275,5360.993795,0
13276,5361.39741,0
13277,5361.801025,0
13278,5362.20464,0
13279,5362.608255,0
13280,5363.01187,0
13281,5363.415485,0
13282,5363.8191,0
13283,5364.222715,0
13284,5364.62633,0
13285,5365.029945,0
13286,5365.43356,0
13287,5365.837175,0
13288,5366.24079,0
13289,5366.644405,0
13290,5367.04802,0
13291,5367.451635,0
13292,5367.85525,0
13293,5368.258865,0
13294,5368.66248,0
13295,5369.066095,0
13296,5369.46971,0
13297,5369.873325,0
13298,5370.27694,0
13299,5370.680555,0
13300,5371.08417,0
13301,5371.487785,0
13302,5371.8914,0
13303,5372.295015,0
13304,5372.69863,0
13305,5373.102245,0
13306,5373.50586,0
13307,5373.909475,0
13308,5374.31309,0
13309,5374.716705,0
13310,5375.12032,0
13311,5375.523935,0
13312,5375.92755,0
13313,5376.331165,0
13314,5376.73478,0
13315,5377.138395,0
13316,5377.54201,0
13317,5377.945625,0
13318,5378.34924,0
13319,5378.752855,0
13320,5379.15647,0
13321,5379.560085,0
13322,5379.9637,0
13323,5380.367315,0
13324,5380.77093,0
13325,5381.174545,0
13326,5381.57816,0
13327,5381.981775,0
13328,5382.38539,0
13329,5382.789005,0
13330,5383.19262,0
13331,5383.596235,0
13332,5383.99985,0
13333,5384.403465,0
13334,5384.80708,0
13335,5385.210695,0
13336,5385.61431,0
13337,5386.017925,0
13338,5386.42154,0
13339,5386.825155,0
13340,5387.22877,0
13341,5387.632385,0
13342,5388.036,0
13343,5388.439615,0
13344,5388.84323,0
13345,5389.246845,0
13346,5389.65046,0
13347,5390.054075,0
13348,5390.45769,0
13349,5390.861305,0
13350,5391.26492,0
13351,5391.668535,0
13352,5392.07215,0
13353,5392.475765,0
13354,5392.87938,0
13355,5393.282995,0
13356,5393.68661,0
13357,5394.090225,0
13358,5394.49384,0
13359,5394.897455,0
13360,5395.30107,0
13361,5395.704685,0
13362,5396.1083,0
13363,5396.511915,0
13364,5396.91553,0
13365,5397.319145,0
13366,5397.72276,0
13367,5398.126375,0
13368,5398.52999,0
13369,5398.933605,0
13370,5399.33722,0
13371,5399.740835,0
13372,5400.14445,0
13373,5400.548065,0
13374,5400.95168,0
13375,5401.355295,0
13376,5401.75891,0
13377,5402.162525,0
13378,5402.56614,0
13379,5402.969755,0
13380,5403.37337,0
13381,5403.776985,0
13382,5404.1806,0
13383,5404.584215,0
13384,5404.98783,0
13385,5405.391445,0
13386,5405.79506,0
13387,5406.198675,0
13388,5406.60229,0
13389,5407.005905,0
13390,5407.40952,0
13391,5407.813135,0
13392,5408.21675,0
13393,5408.620365,0
13394,5409.02398,0
13395,5409.427595,0
13396,5409.83121,0
13397,5410.234825,0
13398,5410.63844,0
13399,5411.042055,0
13400,5411.44567,0
13401,5411.849285,0
13402,5412.2529,0
13403,5412.656515,0
13404,5413.06013,0
13405,5413.463745,0
13406,5413.86736,0
13407,5414.270975,0
13408,5414.67459,0
13409,5415.078205,0
13410,5415.48182,0
13411,5415.885435,0
13412,5416.28905,0
13413,5416.692665,0
13414,5417.09628,0
13415,5417.499895,0
13416,5417.90351,0
13417,5418.307125,0
13418,5418.71074,0
13419,5419.114355,0
13420,5419.51797,0
13421,5419.921585,0
13422,5420.3252,0
13423,5420.728815,0
13424,5421.13243,0
13425,5421.536045,0
13426,5421.93966,0
13427,5422.343275,0
13428,5422.74689,0
13429,5423.150505,0
13430,5423.55412,0
13431,5423.957735,0
13432,5424.36135,0
13433,5424.764965,0
13434,5425.16858,0
13435,5425.572195,0
13436,5425.97581,0
13437,5426.379425,0
13438,5426.78304,0
13439,5427.186655,0
13440,5427.59027,0
13441,5427.993885,0
13442,5428.3975,0
13443,5428.801115,0
13444,5429.20473,0
13445,5429.608345,0
13446,5430.01196,0
13447,5430.415575,0
13448,5430.81919,0
13449,5431.222805,0
13450,5431.62642,0
13451,5432.030035,0
13452,5432.43365,0
13453,5432.837265,0
13454,5433.24088,0
13455,5433.644495,0
13456,5434.04811,0
13457,5434.451725,0
13458,5434.85534,0
13459,5435.258955,0
13460,5435.66257,0
13461,5436.066185,0
13462,5436.4698,0
13463,5436.873415,0
13464,5437.27703,0
13465,5437.680645,0
13466,5438.08426,0
13467,5438.487875,0
13468,5438.89149,0
13469,5439.295105,0
13470,5439.69872,0
13471,5440.102335,0
13472,5440.50595,0
13473,5440.909565,0
13474,5441.31318,0
13475,5441.716795,0
13476,5442.12041,0
13477,5442.524025,0
13478,5442.92764,0
13479,5443.331255,0
13480,5443.73487,0
13481,5444.138485,0
13482,5444.5421,0
13483,5444.945715,0
13484,5445.34933,0
13485,5445.752945,0
13486,5446.15656,0
13487,5446.560175,0
13488,5446.96379,0
13489,5447.367405,0
13490,5447.77102,0
13491,5448.174635,0
13492,5448.57825,0
13493,5448.981865,0
13494,5449.38548,0
13495,5449.789095,0
13496,5450.19271,0
13497,5450.596325,0
13498,5450.99994,0
13499,5451.403555,0
13500,5451.80717,0
13501,5452.210785,0
13502,5452.6144,0
13503,5453.018015,0
13504,5453.42163,0
13505,5453.825245,0
13506,5454.22886,0
13507,5454.632475,0
13508,5455.03609,0
13509,5455.439705,0
13510,5455.84332,0
13511,5456.246935,0
13512,5456.65055,0
13513,5457.054165,0
13514,5457.45778,0
13515,5457.861395,0
13516,5458.26501,0
13517,5458.668625,0
13518,5459.07224,0
13519,5459.475855,0
13520,5459.87947,0
13521,5460.283085,0
13522,5460.6867,0
13523,5461.090315,0
13524,5461.49393,0
13525,5461.897545,0
13526,5462.30116,0
13527,5462.704775,0
13528,5463.10839,0
13529,5463.512005,0
13530,5463.91562,0
13531,5464.319235,0
13532,5464.72285,0
13533,5465.126465,0
13534,5465.53008,0
13535,5465.933695,0
13536,5466.33731,0
13537,5466.740925,0
13538,5467.14454,0
13539,5467.548155,0
13540,5467.95177,0
13541,5468.355385,0
13542,5468.759,0
13543,5469.162615,0
13544,5469.56623,0
13545,5469.969845,0
13546,5470.37346,0
13547,5470.777075,0
13548,5471.18069,0
13549,5471.584305,0
13550,5471.98792,0
13551,5472.391535,0
13552,5472.79515,0
13553,5473.198765,0
13554,5473.60238,0
13555,5474.005995,0
13556,5474.40961,0
13557,5474.813225,0
13558,5475.21684,0
13559,5475.620455,0
13560,5476.02407,0
13561,5476.427685,0
13562,5476.8313,0
13563,5477.234915,0
13564,5477.63853,0
13565,5478.042145,0
13566,5478.44576,0
13567,5478.849375,0
13568,5479.25299,0
13569,5479.656605,0
13570,5480.06022,0
13571,5480.463835,0
13572,5480.86745,0
13573,5481.271065,0
13574,5481.67468,0
13575,5482.078295,0
13576,5482.48191,0
13577,5482.885525,0
13578,5483.28914,0
13579,5483.692755,0
13580,5484.09637,0
13581,5484.499985,0
13582,5484.9036,0
13583,5485.307215,0
13584,5485.71083,0
13585,5486.114445,0
13586,5486.51806,0
13587,5486.921675,0
13588,5487.32529,0
13589,5487.728905,0
13590,5488.13252,0
13591,5488.536135,0
13592,5488.93975,0
13593,5489.343365,0
13594,5489.74698,0
13595,5490.150595,0
13596,5490.55421,0
13597,5490.957825,0
13598,5491.36144,0
13599,5491.765055,0
13600,5492.16867,0
13601,5492.572285,0
13602,5492.9759,0
13603,5493.379515,0
13604,5493.78313,0
13605,5494.186745,0
13606,5494.59036,0
13607,5494.993975,0
13608,5495.39759,0
13609,5495.801205,0
13610,5496.20482,0
13611,5496.608435,0
13612,5497.01205,0
13613,5497.415665,0
13614,5497.81928,0
13615,5498.222895,0
13616,5498.62651,0
13617,5499.030125,0
13618,5499.43374,0
13619,5499.837355,0
13620,5500.24097,0
13621,5500.644585,0
13622,5501.0482,0
13623,5501.451815,0
13624,5501.85543,0
13625,5502.259045,0
13626,5502.66266,0
13627,5503.066275,0
13628,5503.46989,0
13629,5503.873505,0
13630,5504.27712,0
13631,5504.680735,0
13632,5505.08435,0
13633,5505.487965,0
13634,5505.89158,0
13635,5506.295195,0
13636,5506.69881,0
13637,5507.102425,0
13638,5507.50604,0
13639,5507.909655,0
13640,5508.31327,0
13641,5508.716885,0
13642,5509.1205,0
13643,5509.524115,0
13644,5509.92773,0
13645,5510.331345,0
13646,5510.73496,0
13647,5511.138575,0
13648,5511.54219,0
13649,5511.945805,0
13650,5512.34942,0
13651,5512.753035,0
13652,5513.15665,0
13653,5513.560265,0
13654,5513.96388,0
13655,5514.367495,0
13656,5514.77111,0
13657,5515.174725,0
13658,5515.57834,0
13659,5515.981955,0
13660,5516.38557,0
13661,5516.789185,0
13662,5517.1928,0
13663,5517.596415,0
13664,5518.00003,0
13665,5518.403645,0
13666,5518.80726,0
13667,5519.210875,0
13668,5519.61449,0
13669,5520.018105,0
13670,5520.42172,0
13671,5520.825335,0
13672,5521.22895,0
13673,5521.632565,0
13674,5522.03618,0
13675,5522.439795,0
13676,5522.84341,0
13677,5523.247025,0
13678,5523.65064,0
13679,5524.054255,0
13680,5524.45787,0
13681,5524.861485,0
13682,5525.2651,0
13683,5525.668715,0
13684,5526.07233,0
13685,5526.475945,0
13686,5526.87956,0
13687,5527.283175,0
13688,5527.68679,0
13689,5528.090405,0
13690,5528.49402,0
13691,5528.897635,0
13692,5529.30125,0
13693,5529.704865,0
13694,5530.10848,0
13695,5530.512095,0
13696,5530.91571,0
13697,5531.319325,0
13698,5531.72294,0
13699,5532.126555,0
13700,5532.53017,0
13701,5532.933785,0
13702,5533.3374,0
13703,5533.741015,0
13704,5534.14463,0
13705,5534.548245,0
13706,5534.95186,0
13707,5535.355475,0
13708,5535.75909,0
13709,5536.162705,0
13710,5536.56632,0
13711,5536.969935,0
13712,5537.37355,0
13713,5537.777165,0
13714,5538.18078,0
13715,5538.584395,0
13716,5538.98801,0
13717,5539.391625,0
13718,5539.79524,0
13719,5540.198855,0
13720,5540.60247,0
13721,5541.006085,0
13722,5541.4097,0
13723,5541.813315,0
13724,5542.21693,0
13725,5542.620545,0
13726,5543.02416,0
13727,5543.427775,0
13728,5543.83139,0
13729,5544.235005,0
13730,5544.63862,0
13731,5545.042235,0
13732,5545.44585,0
13733,5545.849465,0
13734,5546.25308,0
13735,5546.656695,0
13736,5547.06031,0
13737,5547.463925,0
13738,5547.86754,0
13739,5548.271155,0
13740,5548.67477,0
13741,5549.078385,0
13742,5549.482,0
13743,5549.885615,0
13744,5550.28923,0
13745,5550.692845,0
13746,5551.09646,0
13747,5551.500075,0
13748,5551.90369,0
13749,5552.307305,0
13750,5552.71092,0
13751,5553.114535,0
13752,5553.51815,0
13753,5553.921765,0
13754,5554.32538,0
13755,5554.728995,0
13756,5555.13261,0
13757,5555.536225,0
13758,5555.93984,0
13759,5556.343455,0
13760,5556.74707,0
13761,5557.150685,0
13762,5557.5543,0
13763,5557.957915,0
13764,5558.36153,0
13765,5558.765145,0
13766,5559.16876,0
13767,5559.572375,0
13768,5559.97599,0
13769,5560.379605,0
13770,5560.78322,0
13771,5561.186835,0
13772,5561.59045,0
13773,5561.994065,0
13774,5562.39768,0
13775,5562.801295,0
13776,5563.20491,0
13777,5563.608525,0
13778,5564.01214,0
13779,5564.415755,0
13780,5564.81937,0
13781,5565.222985,0
13782,5565.6266,0
13783,5566.030215,0
13784,5566.43383,0
13785,5566.837445,0
13786,5567.24106,0
13787,5567.644675,0
13788,5568.04829,0
13789,5568.451905,0
13790,5568.85552,0
13791,5569.259135,0
13792,5569.66275,0
13793,5570.066365,0
13794,5570.46998,0
13795,5570.873595,0
13796,5571.27721,0
13797,5571.680825,0
13798,5572.08444,0
13799,5572.488055,0
13800,5572.89167,0
13801,5573.295285,0
13802,5573.6989,0
13803,5574.102515,0
13804,5574.50613,0
13805,5574.909745,0
13806,5575.31336,0
13807,5575.716975,0
13808,5576.12059,0
